entry_date,exit_date,position,gross_return,net_return,gross_equity,net_equity,ticker,model,horizon,cost_bps,strategy
2022-11-03,2022-11-04,1,-0.003600230288167805,-0.0041002302881678054,0.8764763993898418,0.6205857005909259,AAPL,XGBoost,1,5.0,sign
2022-11-04,2022-11-07,1,0.003902249364639898,0.003402249364639898,0.8798966288624827,0.622697087896466,AAPL,XGBoost,1,5.0,sign
2022-11-07,2022-11-08,1,0.004175078021159573,0.003675078021159573,0.8835702659385388,0.6249855482780344,AAPL,XGBoost,1,5.0,sign
2022-11-08,2022-11-09,1,-0.03318999915994625,-0.03368999915994625,0.8542445695542852,0.603929785681569,AAPL,XGBoost,1,5.0,sign
2022-11-09,2022-11-10,1,0.08897457132383879,0.08847457132383879,0.9302506139360949,0.6573622145794437,AAPL,XGBoost,1,5.0,sign
2022-11-10,2022-11-11,-1,-0.019268754171310798,-0.0197687541713108,0.9123258435384494,0.6443669825579142,AAPL,XGBoost,1,5.0,sign
2022-11-11,2022-11-14,1,-0.009485625904429806,-0.009985625904429807,0.9036718618837003,0.6379325749249247,AAPL,XGBoost,1,5.0,sign
2022-11-14,2022-11-15,1,0.011869399253607638,0.011369399253607637,0.9143979040066489,0.6451854850661282,AAPL,XGBoost,1,5.0,sign
2022-11-15,2022-11-16,1,-0.00833111207633952,-0.00883111207633952,0.9067799525859995,0.6394877797374817,AAPL,XGBoost,1,5.0,sign
2022-11-16,2022-11-17,1,0.01297135574741759,0.01247135574741759,0.918542117935619,0.6474630593347142,AAPL,XGBoost,1,5.0,sign
2022-11-17,2022-11-18,1,0.003781794458686649,0.003281794458686649,0.9220158554272982,0.6495879000150432,AAPL,XGBoost,1,5.0,sign
2022-11-18,2022-11-21,1,-0.02168020969565021,-0.02218020969565021,0.9020263583389201,0.6351799041769525,AAPL,XGBoost,1,5.0,sign
2022-11-21,2022-11-22,1,0.014661159715434469,0.014161159715434468,0.9152511108460587,0.6441747882480366,AAPL,XGBoost,1,5.0,sign
2022-11-22,2022-11-23,1,0.0059263196953200925,0.005426319695320092,0.9206751815304293,0.6476702865887356,AAPL,XGBoost,1,5.0,sign
2022-11-23,2022-11-25,1,-0.01959360938875554,-0.02009360938875554,0.9026358316496005,0.6346562528373182,AAPL,XGBoost,1,5.0,sign
2022-11-25,2022-11-28,1,-0.02626425881856731,-0.02676425881856731,0.8789287705482426,0.6176701486255581,AAPL,XGBoost,1,5.0,sign
2022-11-28,2022-11-29,1,-0.021148266717113118,-0.021648266717113118,0.860340950483344,0.6042986605049131,AAPL,XGBoost,1,5.0,sign
2022-11-29,2022-11-30,1,0.04859389884061516,0.04809389884061516,0.9021482715995703,0.6333617391527556,AAPL,XGBoost,1,5.0,sign
2022-11-30,2022-12-01,-1,-0.0018915002472865705,-0.0023915002472865705,0.9004418579207506,0.63184705439695,AAPL,XGBoost,1,5.0,sign
2022-12-01,2022-12-02,1,-0.0033713168918532155,-0.0038713168918532155,0.8974061830750106,0.6294009742221954,AAPL,XGBoost,1,5.0,sign
2022-12-02,2022-12-05,-1,0.00798317228381984,0.007483172283819839,0.9045703312430637,0.6341108901479041,AAPL,XGBoost,1,5.0,sign
2022-12-05,2022-12-06,1,-0.025369986338581674,-0.025869986338581674,0.8816213942971409,0.617706450082632,AAPL,XGBoost,1,5.0,sign
2022-12-06,2022-12-07,1,-0.013784907775671984,-0.014284907775671984,0.8694683246836955,0.608882570410764,AAPL,XGBoost,1,5.0,sign
2022-12-07,2022-12-08,1,0.012132761639400691,0.01163276163940069,0.8800173766200918,0.615965556218738,AAPL,XGBoost,1,5.0,sign
2022-12-08,2022-12-09,1,-0.0034349124103753015,-0.003934912410375302,0.8769945940117936,0.6135417857072092,AAPL,XGBoost,1,5.0,sign
2022-12-09,2022-12-12,1,0.01638999557563814,0.01588999557563814,0.8913685315275054,0.623290961967566,AAPL,XGBoost,1,5.0,sign
2022-12-12,2022-12-13,-1,-0.006782446468835079,-0.00728244646883508,0.885322872178416,0.6187518789025285,AAPL,XGBoost,1,5.0,sign
2022-12-13,2022-12-14,1,-0.015535811424151502,-0.016035811424151503,0.8715686629867639,0.6088296904541082,AAPL,XGBoost,1,5.0,sign
2022-12-14,2022-12-15,1,-0.04685431463789913,-0.04735431463789913,0.8307319106226491,0.5799989777314496,AAPL,XGBoost,1,5.0,sign
2022-12-15,2022-12-16,1,-0.014578794821714758,-0.015078794821714758,0.8186208405458304,0.5712532921494328,AAPL,XGBoost,1,5.0,sign
2022-12-16,2022-12-19,1,-0.01590959391154889,-0.016409593911548892,0.8055969154052154,0.5618792576046251,AAPL,XGBoost,1,5.0,sign
2022-12-19,2022-12-20,1,-0.0005287608069164396,-0.0010287608069164396,0.8051709473301764,0.5613012182461822,AAPL,XGBoost,1,5.0,sign
2022-12-20,2022-12-21,1,0.023809477126406797,0.023309477126406797,0.8243416465834815,0.5743848561539159,AAPL,XGBoost,1,5.0,sign
2022-12-21,2022-12-22,-1,0.02377261936693542,0.02327261936693542,0.8439384067760234,0.587752296281318,AAPL,XGBoost,1,5.0,sign
2022-12-22,2022-12-23,1,-0.0027981178941416385,-0.0032981178941416385,0.84157696761847,0.5858138199156298,AAPL,XGBoost,1,5.0,sign
2022-12-23,2022-12-27,1,-0.01387836965405731,-0.01437836965405731,0.8298972513695203,0.5773907722644275,AAPL,XGBoost,1,5.0,sign
2022-12-27,2022-12-28,1,-0.03068521034551308,-0.03118521034551308,0.8044316796460834,0.5593847195798031,AAPL,XGBoost,1,5.0,sign
2022-12-28,2022-12-29,1,0.02832433885189234,0.02782433885189234,0.827216675123576,0.5749492295659623,AAPL,XGBoost,1,5.0,sign
2022-12-29,2022-12-30,-1,-0.00246888406699175,-0.00296888406699175,0.8251743730544135,0.5732422719589747,AAPL,XGBoost,1,5.0,sign
2022-12-30,2023-01-03,-1,0.03740470449409117,0.03690470449409117,0.8560397766346107,0.594397608609142,AAPL,XGBoost,1,5.0,sign
2023-01-03,2023-01-04,-1,-0.010314231379827232,-0.010814231379827233,0.8472103843080657,0.5879696553380268,AAPL,XGBoost,1,5.0,sign
2023-01-04,2023-01-05,1,-0.010604653061194957,-0.011104653061194958,0.838226012112637,0.5814404563049876,AAPL,XGBoost,1,5.0,sign
2023-01-05,2023-01-06,1,0.036794101724815675,0.036294101724815675,0.869067785270696,0.6025433153730442,AAPL,XGBoost,1,5.0,sign
2023-01-06,2023-01-09,-1,-0.004088865910060413,-0.0045888659100604134,0.8655142836299708,0.599778324893794,AAPL,XGBoost,1,5.0,sign
2023-01-09,2023-01-10,1,0.004456410743407302,0.0039564107434073015,0.8693713707821119,0.6021512943020667,AAPL,XGBoost,1,5.0,sign
2023-01-10,2023-01-11,-1,-0.02111229140844828,-0.02161229140844828,0.8510169490599978,0.5891374250576362,AAPL,XGBoost,1,5.0,sign
2023-01-11,2023-01-12,-1,0.0005993095195339082,9.93095195339082e-05,0.851526971618854,0.5891959320122581,AAPL,XGBoost,1,5.0,sign
2023-01-12,2023-01-13,1,0.010119112567793076,0.009619112567793076,0.8601436688991771,0.5948634740067698,AAPL,XGBoost,1,5.0,sign
2023-01-13,2023-01-17,1,0.008756366745847899,0.008256366745847898,0.8676754023181775,0.5997748850118788,AAPL,XGBoost,1,5.0,sign
2023-01-17,2023-01-18,1,-0.005369984658148752,-0.0058699846581487525,0.8630159987194759,0.5962542156385162,AAPL,XGBoost,1,5.0,sign
2023-01-18,2023-01-19,1,0.00044373608175840573,-5.626391824159428e-05,0.8633989500572424,0.5962206680400763,AAPL,XGBoost,1,5.0,sign
2023-01-19,2023-01-20,-1,-0.01922074933545259,-0.019720749335452592,0.8468037752616993,0.5844627496970419,AAPL,XGBoost,1,5.0,sign
2023-01-20,2023-01-23,1,0.02350043960188808,0.02300043960188808,0.8667040362368876,0.5979056498710023,AAPL,XGBoost,1,5.0,sign
2023-01-23,2023-01-24,-1,-0.010063058343160014,-0.010563058343160014,0.8579823429539836,0.5915899376077098,AAPL,XGBoost,1,5.0,sign
2023-01-24,2023-01-25,1,-0.00470075194473818,-0.00520075194473818,0.8539491807867916,0.588513225089209,AAPL,XGBoost,1,5.0,sign
2023-01-25,2023-01-26,-1,-0.014803370185255682,-0.015303370185255682,0.8413078549442089,0.5795069893467502,AAPL,XGBoost,1,5.0,sign
2023-01-26,2023-01-27,1,0.013684258613779976,0.013184258613779976,0.8528205292050699,0.5871473593627908,AAPL,XGBoost,1,5.0,sign
2023-01-27,2023-01-30,-1,0.020078070464177533,0.019578070464177533,0.8699435198837464,0.5986425717372513,AAPL,XGBoost,1,5.0,sign
2023-01-30,2023-01-31,1,0.009020932070858745,0.008520932070858744,0.8777912212821014,0.6037435644257486,AAPL,XGBoost,1,5.0,sign
2023-01-31,2023-02-01,1,0.007900751560697472,0.007400751560697472,0.8847264316436125,0.6082117205524336,AAPL,XGBoost,1,5.0,sign
2023-02-01,2023-02-02,1,0.03706260688917107,0.03656260688917107,0.9175166995840788,0.6304495265963785,AAPL,XGBoost,1,5.0,sign
2023-02-02,2023-02-03,-1,-0.024399897209064214,-0.024899897209064215,0.8951293864266274,0.6147513981886256,AAPL,XGBoost,1,5.0,sign
2023-02-03,2023-02-06,-1,0.01792883024246561,0.01742883024246561,0.9111780092409129,0.6254657959489736,AAPL,XGBoost,1,5.0,sign
2023-02-06,2023-02-07,-1,-0.019244699473851767,-0.019744699473851768,0.893642662285889,0.6131161617767876,AAPL,XGBoost,1,5.0,sign
2023-02-07,2023-02-08,1,-0.017652737376545935,-0.018152737376545935,0.8778674230600788,0.6019864251107377,AAPL,XGBoost,1,5.0,sign
2023-02-08,2023-02-09,-1,0.006911552556695955,0.006411552556695954,0.8839348498923699,0.6058460927137527,AAPL,XGBoost,1,5.0,sign
2023-02-09,2023-02-10,1,0.0009279472007650558,0.00042794720076505576,0.8847550947619862,0.606105362853224,AAPL,XGBoost,1,5.0,sign
2023-02-10,2023-02-13,1,0.01880677902118011,0.01830677902118011,0.9013944883170382,0.6172011997945303,AAPL,XGBoost,1,5.0,sign
2023-02-13,2023-02-14,-1,0.004224953717818392,0.0037249537178183916,0.9052028383116741,0.6195002456983468,AAPL,XGBoost,1,5.0,sign
2023-02-14,2023-02-15,1,0.013903426404976438,0.013403426404976437,0.9177882593557163,0.6278036716494295,AAPL,XGBoost,1,5.0,sign
2023-02-15,2023-02-16,1,-0.010429376798369527,-0.010929376798369528,0.9082162997777758,0.620942168766573,AAPL,XGBoost,1,5.0,sign
2023-02-16,2023-02-17,-1,0.007546702305912589,0.007046702305912589,0.9150703378215762,0.6253177633790589,AAPL,XGBoost,1,5.0,sign
2023-02-17,2023-02-21,-1,0.026679824600448265,0.026179824600448265,0.9394842539317289,0.6416884727438673,AAPL,XGBoost,1,5.0,sign
2023-02-21,2023-02-22,-1,-0.0028960664530148783,-0.0033960664530148783,0.9367634451007815,0.6395092560482956,AAPL,XGBoost,1,5.0,sign
2023-02-22,2023-02-23,1,0.0032905125399556034,0.0027905125399556034,0.9398458769638576,0.6412938146467161,AAPL,XGBoost,1,5.0,sign
2023-02-23,2023-02-24,1,-0.018005269695533066,-0.018505269695533066,0.9229236984768885,0.6294264996526014,AAPL,XGBoost,1,5.0,sign
2023-02-24,2023-02-27,1,0.008247504598905886,0.0077475045989058855,0.9305355159245159,0.6343029843533332,AAPL,XGBoost,1,5.0,sign
2023-02-27,2023-02-28,-1,0.003447772533457294,0.002947772533457294,0.9337437907177268,0.6361727652685,AAPL,XGBoost,1,5.0,sign
2023-02-28,2023-03-01,-1,0.014246021649447993,0.013746021649447993,0.9470459249753292,0.64491760987267,AAPL,XGBoost,1,5.0,sign
2023-03-01,2023-03-02,-1,-0.0041291453691869595,-0.00462914536918696,0.94313543467981,0.6419321925054209,AAPL,XGBoost,1,5.0,sign
2023-03-02,2023-03-03,-1,-0.035090089703815774,-0.035590089703815775,0.9100407276740482,0.6190857681903859,AAPL,XGBoost,1,5.0,sign
2023-03-03,2023-03-06,1,0.01853938339660255,0.01803938339660255,0.9269123216309205,0.6302536937181524,AAPL,XGBoost,1,5.0,sign
2023-03-06,2023-03-07,-1,0.014496494188358522,0.013996494188358521,0.940349300714561,0.6390750358794701,AAPL,XGBoost,1,5.0,sign
2023-03-07,2023-03-08,-1,-0.00837723590066819,-0.00887723590066819,0.9324717727934467,0.6334018160277401,AAPL,XGBoost,1,5.0,sign
2023-03-08,2023-03-09,-1,0.014914625839747453,0.014414625839747452,0.946379240390787,0.6425320662119967,AAPL,XGBoost,1,5.0,sign
2023-03-09,2023-03-10,-1,0.0138787196275717,0.0133787196275717,0.9595137725295252,0.6511283225775713,AAPL,XGBoost,1,5.0,sign
2023-03-10,2023-03-13,-1,-0.013266001486216261,-0.013766001486216262,0.9467848613971035,0.6421648891212509,AAPL,XGBoost,1,5.0,sign
2023-03-13,2023-03-14,-1,-0.01408915464869298,-0.014589154648692981,0.9334454630658383,0.6327962462439002,AAPL,XGBoost,1,5.0,sign
2023-03-14,2023-03-15,-1,-0.0026214638237991306,-0.0031214638237991306,0.9309984695529218,0.630820995653414,AAPL,XGBoost,1,5.0,sign
2023-03-15,2023-03-16,-1,-0.018694035607962345,-0.019194035607962345,0.913594351012141,0.6187129950005922,AAPL,XGBoost,1,5.0,sign
2023-03-16,2023-03-17,-1,0.00545400109224925,0.0049540010922492494,0.918577095600434,0.621778099853614,AAPL,XGBoost,1,5.0,sign
2023-03-17,2023-03-20,-1,-0.015483831590221708,-0.01598383159022171,0.9043540025495219,0.6118397034190658,AAPL,XGBoost,1,5.0,sign
2023-03-20,2023-03-21,1,0.011944122971497162,0.011444122971497162,0.915155717965739,0.618841672223838,AAPL,XGBoost,1,5.0,sign
2023-03-21,2023-03-22,-1,0.009103446505241086,0.008603446505241086,0.9234867890882056,0.6241658434460298,AAPL,XGBoost,1,5.0,sign
2023-03-22,2023-03-23,-1,-0.006969466083539766,-0.007469466083539766,0.9170505792330583,0.6195036578479057,AAPL,XGBoost,1,5.0,sign
2023-03-23,2023-03-24,-1,-0.008305589788276002,-0.008805589788276003,0.9094339333068476,0.6140485627645607,AAPL,XGBoost,1,5.0,sign
2023-03-24,2023-03-27,-1,0.012293299349161457,0.011793299349161457,0.9206138768872741,0.6212902212801654,AAPL,XGBoost,1,5.0,sign
2023-03-27,2023-03-28,-1,0.003980318976947728,0.0034803189769477276,0.9242782137718901,0.6234525094274788,AAPL,XGBoost,1,5.0,sign
2023-03-28,2023-03-29,-1,-0.019790742129842442,-0.020290742129842443,0.9059860619868992,0.6108021953284827,AAPL,XGBoost,1,5.0,sign
2023-03-29,2023-03-30,-1,-0.009889881791605992,-0.010389881791605993,0.8970259669290062,0.6044560327209664,AAPL,XGBoost,1,5.0,sign
2023-03-30,2023-03-31,-1,-0.015644205941022005,-0.016144205941022005,0.8829927079679244,0.594697570046426,AAPL,XGBoost,1,5.0,sign
2023-03-31,2023-04-03,1,0.00770166355044366,0.00720166355044366,0.8897932207221885,0.5989803818601668,AAPL,XGBoost,1,5.0,sign
2023-04-03,2023-04-04,-1,0.003249643690696802,0.002749643690696802,0.8926847316479332,0.6006273644879998,AAPL,XGBoost,1,5.0,sign
2023-04-04,2023-04-05,-1,0.011290287513422759,0.010790287513422758,0.9027633989270809,0.6071083064392546,AAPL,XGBoost,1,5.0,sign
2023-04-05,2023-04-06,-1,-0.005495903672834368,-0.005995903672834368,0.8978018982472171,0.6034681435148673,AAPL,XGBoost,1,5.0,sign
2023-04-06,2023-04-10,1,-0.01597233586979263,-0.01647233586979263,0.8834619047838752,0.5935276135681702,AAPL,XGBoost,1,5.0,sign
2023-04-10,2023-04-11,1,-0.007591160506113748,-0.008091160506113748,0.8767554036636238,0.5887252863819794,AAPL,XGBoost,1,5.0,sign
2023-04-11,2023-04-12,1,-0.004353214769634461,-0.004853214769634462,0.8729386990910385,0.5858680761268531,AAPL,XGBoost,1,5.0,sign
2023-04-12,2023-04-13,1,0.03410363052421039,0.03360363052421039,0.9027090779551241,0.6055553704929498,AAPL,XGBoost,1,5.0,sign
2023-04-13,2023-04-14,1,-0.0021139819394035975,-0.0026139819394035975,0.9008007672677913,0.6039724596911724,AAPL,XGBoost,1,5.0,sign
2023-04-14,2023-04-17,-1,-0.0001209915432451858,-0.0006209915432451858,0.9006917779928032,0.6035973979013513,AAPL,XGBoost,1,5.0,sign
2023-04-17,2023-04-18,-1,-0.0075047238711354325,-0.008004723871135433,0.8939323349059652,0.5987657674018151,AAPL,XGBoost,1,5.0,sign
2023-04-18,2023-04-19,-1,-0.006968244450070493,-0.007468244450070494,0.8877031958745182,0.5942940382825244,AAPL,XGBoost,1,5.0,sign
2023-04-19,2023-04-20,1,-0.0058462742813449875,-0.006346274281344988,0.8825134395110092,0.5905224853118154,AAPL,XGBoost,1,5.0,sign
2023-04-20,2023-04-21,-1,0.00978091619394783,0.00928091619394783,0.8911452295028992,0.5960030750086361,AAPL,XGBoost,1,5.0,sign
2023-04-21,2023-04-24,-1,-0.001878545331279513,-0.002378545331279513,0.8894711727925245,0.5945854546771462,AAPL,XGBoost,1,5.0,sign
2023-04-24,2023-04-25,-1,0.0094356592349637,0.0089356592349637,0.8978639196783184,0.5998984676862071,AAPL,XGBoost,1,5.0,sign
2023-04-25,2023-04-26,1,-6.112087295517821e-05,-0.0005611208729551782,0.8978090414517527,0.5995618521343347,AAPL,XGBoost,1,5.0,sign
2023-04-26,2023-04-27,-1,-0.02839526936524983,-0.02889526936524983,0.8723155118811734,0.582237350915785,AAPL,XGBoost,1,5.0,sign
2023-04-27,2023-04-28,-1,-0.007541054486406518,-0.008041054486406518,0.8657373330767398,0.5775555486530503,AAPL,XGBoost,1,5.0,sign
2023-04-28,2023-05-01,-1,0.0005303886243240852,3.0388624324085168e-05,0.8661965103098566,0.5775730997716445,AAPL,XGBoost,1,5.0,sign
2023-05-01,2023-05-02,1,-0.006191420923589042,-0.006691420923589042,0.8608335231119844,0.5737083150469303,AAPL,XGBoost,1,5.0,sign
2023-05-02,2023-05-03,-1,0.006467285993302041,0.005967285993302041,0.8664007796985714,0.5771317966395507,AAPL,XGBoost,1,5.0,sign
2023-05-03,2023-05-04,-1,0.009913429037699317,0.009413429037699317,0.8749897823463205,0.5825645858526171,AAPL,XGBoost,1,5.0,sign
2023-05-04,2023-05-05,1,0.04692692172716728,0.04642692172716728,0.9160503593745575,0.6096112662810161,AAPL,XGBoost,1,5.0,sign
2023-05-05,2023-05-08,-1,0.0004033376808469935,-9.66623191530065e-05,0.9164198370020467,0.6095523398422357,AAPL,XGBoost,1,5.0,sign
2023-05-08,2023-05-09,1,-0.009971156931060876,-0.010471156931060877,0.907282070992562,0.6031696216340522,AAPL,XGBoost,1,5.0,sign
2023-05-09,2023-05-10,-1,-0.010420872338650744,-0.010920872338650744,0.8978274003556018,0.5965824831976345,AAPL,XGBoost,1,5.0,sign
2023-05-10,2023-05-11,1,0.0010947363682816125,0.0005947363682816125,0.8988102846632109,0.596937292497072,AAPL,XGBoost,1,5.0,sign
2023-05-11,2023-05-12,-1,0.006791324752697836,0.0062913247526978355,0.9049143971974235,0.6006928188611672,AAPL,XGBoost,1,5.0,sign
2023-05-12,2023-05-15,-1,0.002897374855299284,0.002397374855299284,0.9075362734180615,0.6021329047208638,AAPL,XGBoost,1,5.0,sign
2023-05-15,2023-05-16,1,0.0,-0.0005,0.9075362734180615,0.6018318382685034,AAPL,XGBoost,1,5.0,sign
2023-05-16,2023-05-17,-1,-0.0036031562201266354,-0.004103156220126636,0.9042662784495047,0.5993624282178418,AAPL,XGBoost,1,5.0,sign
2023-05-17,2023-05-18,-1,-0.013666110237923634,-0.014166110237923635,0.8919084758037769,0.5908717939872383,AAPL,XGBoost,1,5.0,sign
2023-05-18,2023-05-19,-1,-0.0006283953638037687,-0.0011283953638037687,0.8913480046526445,0.5902050569943007,AAPL,XGBoost,1,5.0,sign
2023-05-19,2023-05-22,1,-0.005480741572254533,-0.005980741572254533,0.8864627565881986,0.58667519307378,AAPL,XGBoost,1,5.0,sign
2023-05-22,2023-05-23,-1,0.015154991021227304,0.014654991021227304,0.899897091704945,0.5952729127606531,AAPL,XGBoost,1,5.0,sign
2023-05-23,2023-05-24,-1,-0.00163207497832496,-0.00213207497832496,0.898428392178506,0.5940037462780815,AAPL,XGBoost,1,5.0,sign
2023-05-24,2023-05-25,-1,-0.0066923253013353445,-0.007192325301335345,0.8924158171180917,0.5897314781046377,AAPL,XGBoost,1,5.0,sign
2023-05-25,2023-05-26,1,0.014104787011603337,0.013604787011603336,0.9050031521443284,0.5977546492582894,AAPL,XGBoost,1,5.0,sign
2023-05-26,2023-05-30,1,0.010659581907596527,0.010159581907596527,0.9146501073712439,0.6038275865780757,AAPL,XGBoost,1,5.0,sign
2023-05-30,2023-05-31,-1,0.0002820251037627397,-0.0002179748962372603,0.9149080616626818,0.6036959673225462,AAPL,XGBoost,1,5.0,sign
2023-05-31,2023-06-01,1,0.016022546335066945,0.015522546335066945,0.9295672184729984,0.6130668659476035,AAPL,XGBoost,1,5.0,sign
2023-06-01,2023-06-02,1,0.004775393568990927,0.004275393568990926,0.9340062677900391,0.6156879680836373,AAPL,XGBoost,1,5.0,sign
2023-06-02,2023-06-05,-1,0.0075711253953729685,0.007071125395372968,0.9410777463635418,0.6200415749103791,AAPL,XGBoost,1,5.0,sign
2023-06-05,2023-06-06,1,-0.002060335858196427,-0.002560335858196427,0.9391388101373583,0.6184540602325636,AAPL,XGBoost,1,5.0,sign
2023-06-06,2023-06-07,1,-0.007756259904993845,-0.008256259904993846,0.9318546054390663,0.6133479427719848,AAPL,XGBoost,1,5.0,sign
2023-06-07,2023-06-08,1,0.01546507640721173,0.01496507640721173,0.9462658081125935,0.6225267415997737,AAPL,XGBoost,1,5.0,sign
2023-06-08,2023-06-09,-1,-0.002159823746078704,-0.002659823746078704,0.9442220407501296,0.6208709301898977,AAPL,XGBoost,1,5.0,sign
2023-06-09,2023-06-12,-1,-0.015638740424785524,-0.016138740424785525,0.9294555973514771,0.6108508554102678,AAPL,XGBoost,1,5.0,sign
2023-06-12,2023-06-13,1,-0.002611653218746124,-0.003111653218746124,0.9270281816489725,0.6089500993798567,AAPL,XGBoost,1,5.0,sign
2023-06-13,2023-06-14,-1,-0.003491350161869189,-0.003991350161869189,0.9237916016569151,0.6065195663021267,AAPL,XGBoost,1,5.0,sign
2023-06-14,2023-06-15,1,0.011198682211304156,0.010698682211304156,0.9341368502333426,0.6130085263969312,AAPL,XGBoost,1,5.0,sign
2023-06-15,2023-06-16,1,-0.005859880490725833,-0.006359880490725833,0.9286629199289922,0.6091098654292507,AAPL,XGBoost,1,5.0,sign
2023-06-16,2023-06-20,1,0.0004866771511018442,-1.3322848898155836e-05,0.9291148789531971,0.6091017503505513,AAPL,XGBoost,1,5.0,sign
2023-06-20,2023-06-21,1,-0.0056753030870986265,-0.006175303087098627,0.9238418704124047,0.6053403624312543,AAPL,XGBoost,1,5.0,sign
2023-06-21,2023-06-22,1,0.016525294494369236,0.016025294494369235,0.9391086293871986,0.6150411200085434,AAPL,XGBoost,1,5.0,sign
2023-06-22,2023-06-23,1,-0.0017112691134693048,-0.0022112691134693048,0.9375015617955358,0.613681098576355,AAPL,XGBoost,1,5.0,sign
2023-06-23,2023-06-26,-1,0.007552970101992296,0.007052970101992295,0.9445824830623486,0.6180093730167718,AAPL,XGBoost,1,5.0,sign
2023-06-26,2023-06-27,1,0.015059066345298966,0.014559066345298965,0.9588070133433917,0.6270070124805397,AAPL,XGBoost,1,5.0,sign
2023-06-27,2023-06-28,1,0.006327780797909854,0.005827780797909854,0.9648741339513273,0.6306610719080287,AAPL,XGBoost,1,5.0,sign
2023-06-28,2023-06-29,-1,-0.0017965460390521049,-0.002296546039052105,0.9631406931477932,0.629212729721354,AAPL,XGBoost,1,5.0,sign
2023-06-29,2023-06-30,1,0.023102510509079632,0.022602510509079632,0.9853916611329623,0.6434345170573276,AAPL,XGBoost,1,5.0,sign
2023-06-30,2023-07-03,1,-0.007784680606965799,-0.0082846806069658,0.9777207017782747,0.6381038675920103,AAPL,XGBoost,1,5.0,sign
2023-07-03,2023-07-05,1,-0.005871375056598072,-0.006371375056598072,0.9719801368375343,0.6340382685265158,AAPL,XGBoost,1,5.0,sign
2023-07-05,2023-07-06,1,0.002508732153585047,0.002008732153585047,0.9744185746594646,0.6353118815831085,AAPL,XGBoost,1,5.0,sign
2023-07-06,2023-07-07,1,-0.0058912720775532446,-0.006391272077553245,0.9686780097187241,0.6312514304938086,AAPL,XGBoost,1,5.0,sign
2023-07-07,2023-07-10,1,-0.010855843008916843,-0.011355843008916844,0.9581621933190276,0.6240830383499667,AAPL,XGBoost,1,5.0,sign
2023-07-10,2023-07-11,-1,0.002810024800285138,0.002310024800285138,0.9608546528449498,0.6255246856459925,AAPL,XGBoost,1,5.0,sign
2023-07-11,2023-07-12,1,0.008985550962107736,0.008485550962107735,0.9694884612952663,0.6308326072440981,AAPL,XGBoost,1,5.0,sign
2023-07-12,2023-07-13,1,0.004057485357729984,0.003557485357729984,0.9734221465314601,0.6330767850075476,AAPL,XGBoost,1,5.0,sign
2023-07-13,2023-07-14,-1,-0.0007872843526774975,-0.0012872843526774975,0.9726557865069462,0.632261835168164,AAPL,XGBoost,1,5.0,sign
2023-07-14,2023-07-17,1,0.017305590274832694,0.016805590274832694,0.9894881690266806,0.642887368516414,AAPL,XGBoost,1,5.0,sign
2023-07-17,2023-07-18,1,-0.0013403255748356546,-0.0018403255748356546,0.9881619327277368,0.6417042464503945,AAPL,XGBoost,1,5.0,sign
2023-07-18,2023-07-19,1,0.007071751438550322,0.006571751438550322,0.9951499682970248,0.6459213672551287,AAPL,XGBoost,1,5.0,sign
2023-07-19,2023-07-20,1,-0.010097391896840224,-0.010597391896840225,0.9851015490710017,0.6390762853917832,AAPL,XGBoost,1,5.0,sign
2023-07-20,2023-07-21,-1,0.006161665258219817,0.005661665258219817,0.9911714150617309,0.642694521394138,AAPL,XGBoost,1,5.0,sign
2023-07-21,2023-07-24,1,0.004220055998181094,0.0037200559981810937,0.9953542139370878,0.6450853810034484,AAPL,XGBoost,1,5.0,sign
2023-07-24,2023-07-25,1,0.004513593344682265,0.004013593344682265,0.9998468380927157,0.6476744913953957,AAPL,XGBoost,1,5.0,sign
2023-07-25,2023-07-26,1,0.00454501035536059,0.00404501035536059,1.0043911523256217,0.650294341419993,AAPL,XGBoost,1,5.0,sign
2023-07-26,2023-07-27,1,-0.006580970587644619,-0.007080970587644619,0.9977812836936764,0.6456896263150862,AAPL,XGBoost,1,5.0,sign
2023-07-27,2023-07-28,1,0.013507921508448373,0.013007921508448372,1.0112592349564093,0.6540887062930122,AAPL,XGBoost,1,5.0,sign
2023-07-28,2023-07-31,1,0.003165986372825502,0.002665986372825502,1.0144608679136753,0.6558324978706085,AAPL,XGBoost,1,5.0,sign
2023-07-31,2023-08-01,1,-0.004275878599845129,-0.004775878599845129,1.010123156398183,0.6527003214789453,AAPL,XGBoost,1,5.0,sign
2023-08-01,2023-08-02,1,-0.015489999334607263,-0.015989999334607263,0.9944763493777037,0.642263643772799,AAPL,XGBoost,1,5.0,sign
2023-08-02,2023-08-03,-1,0.007321651514710981,0.00682165151471098,1.0017575586474692,0.6466449425311855,AAPL,XGBoost,1,5.0,sign
2023-08-03,2023-08-04,-1,0.04802004898105661,0.047520048981056606,1.0498620056808645,0.67737354187362,AAPL,XGBoost,1,5.0,sign
2023-08-04,2023-08-07,-1,0.017253691383433578,0.016753691383433578,1.0679760007220747,0.688722049145474,AAPL,XGBoost,1,5.0,sign
2023-08-07,2023-08-08,-1,-0.005311696482092065,-0.005811696482092066,1.0623032363560805,0.684719405635316,AAPL,XGBoost,1,5.0,sign
